Name,SMILES,Mol Wt,LogP,TPSA,HBD,HBA,AtomCount,RotatableBonds,MR,Lipinski,Ghose,Veber,Egan,PassScore
"Methyl (1R,2R,4S)-2-ethyl-1,2,3,4,6,11-hexahydro-2,5,7-trihydroxy-6,11-dioxo-4-((2,3,6-trideoxy-3-(dimethylamino)-alpha-L-lyxo-hexopyranosyl)oxy)-1-naphthacenecarboxylate",CC[C@]1(C[C@@H](C2=C(C3=C(C=C2[C@H]1C(=O)OC)C(=O)C4=C(C3=O)C(=CC=C4)O)O)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O)N(C)C)O,569.6070000000002,2.158299999999999,163.06,4,11,41,5,143.95319999999987,False,False,False,False,0
Betahistine Hydrochloride,CNCCC1=CC=CC=N1.Cl.Cl,209.11999999999998,1.6871,24.92,1,2,12,3,56.36370000000004,True,False,True,True,3
Nadide (JAN/USAN/INN),C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,664.4380000000001,-3.0158999999999976,318.25999999999993,8,17,44,11,139.37710000000013,False,False,False,False,0
DL-methamphetamine,CC(CC1=CC=CC=C1)NC,149.23699999999997,1.837,12.03,1,1,11,3,48.66770000000003,True,False,True,True,3
"1-Azabicyclo(2.2.2)octan-3-ol, 3-acetate, hydrochloride (1:1)",CC(=O)OC1CN2CCC1CC2.Cl,205.685,1.0655,29.54,0,3,13,1,51.96600000000004,True,False,True,True,3
"(1,3)Benzodioxolo(5,6-c)-1,3-dioxolo(4,5-i)phenanthridinium, 13-methyl-, nitrate (1:1)",C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6.[N+](=O)([O-])[O-],394.33900000000017,3.189000000000002,107.0,0,7,29,0,102.74340000000007,True,True,True,True,4
Pentolinium,C[N+]1(CCCC1)CCCCC[N+]2(CCCC2)C,240.43499999999995,2.637500000000001,0.0,0,0,17,6,73.88980000000006,True,False,True,True,3
"4-(((2-Amino-3,5-dibromophenyl)methyl)amino)cyclohexan-1-ol--hydrogen chloride (1/1)",C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O.Cl,414.569,3.6087000000000025,58.28,3,3,19,3,88.60490000000001,True,False,True,True,3
Amprolium ion,CCCC1=NC=C(C(=N1)N)C[N+]2=CC=CC=C2C,243.33399999999997,1.6555199999999994,55.68,1,3,18,4,70.91540000000003,True,False,True,True,3
Meclocycline sulfosalicylate,CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O.C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,695.0550000000004,0.39599999999999996,293.52,9,13,47,4,160.85509999999994,False,False,False,False,0
Sulfaquinoxaline Sodium,C1=CC=C2C(=C1)N=CC(=N2)[N-]S(=O)(=O)C3=CC=C(C=C3)N.[Na+],322.32500000000005,-0.38990000000000075,100.04,1,5,22,3,80.59720000000003,True,True,True,True,4
Monopril,CCC(=O)O[C@H](C(C)C)O[P@](=O)(CCCCC1=CC=CC=C1)CC(=O)N2C[C@@H](C[C@H]2C(=O)[O-])C3CCCCC3.[Na+],585.654,1.7906000000000024,113.03999999999999,0,7,40,14,148.00449999999987,True,False,False,True,2
"1,2,3-Oxadiazolium, 5-((ethoxycarbonyl)amino)-3-(4-morpholinyl)-",CCOC(=O)NC1=C[N+](=NO1)N2CCOCC2,243.24299999999994,-0.5012999999999994,80.71000000000001,1,6,17,3,56.112700000000025,True,False,True,True,3
Mefexamide hydrochloride,CCN(CC)CCNC(=O)COC1=CC=C(C=C1)OC.Cl,316.829,1.9537999999999998,50.80000000000001,1,4,21,9,86.53470000000004,True,True,True,True,4
"Timolol maleate, (R)-",CC(C)(C)NC[C@H](COC1=NSN=C1N2CCOCC2)O.C(=C\C(=O)O)\C(=O)O,432.4990000000002,0.21430000000000116,154.34,4,10,29,8,106.61010000000007,True,True,False,False,2
Chrysin,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,254.24099999999996,2.8712000000000018,70.67,2,4,19,1,71.24960000000002,True,False,True,True,3
Safrole,C=CCC1=CC2=C(C=C1)OCO2,162.18799999999993,2.1437999999999997,18.46,0,2,12,2,46.46600000000003,True,False,True,True,3
N-Acetyl-L-glutamic acid,CC(=O)N[C@@H](CCC(=O)O)C(=O)O,189.167,-0.5594999999999994,103.7,3,3,13,5,42.1103,True,False,True,True,3
Morin,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,302.23799999999994,1.9880000000000009,131.36,5,7,22,1,76.24399999999999,True,True,True,False,3
Arecoline,CN1CCC=C(C1)C(=O)OC,155.19699999999997,0.4213,29.540000000000003,0,3,11,1,42.213000000000015,True,False,True,True,3
Dibenzothiophene,C1=CC=C2C(=C1)C3=CC=CC=C3S2,184.26299999999998,4.054500000000001,0.0,0,1,13,0,59.33100000000003,True,False,True,True,3
Scopoletin,COC1=C(C=C2C(=C1)C=CC(=O)O2)O,192.16999999999996,1.5071999999999997,59.67,1,4,14,1,50.700800000000015,True,False,True,True,3
Salicyl Alcohol,C1=CC=C(C(=C1)CO)O,124.13899999999997,0.8844999999999996,40.46,2,2,9,1,34.029599999999995,True,False,True,True,3
Tryptamine,C1=CC=C2C(=C1)C(=CN2)CCN,160.21999999999994,1.6690999999999996,41.81,2,1,12,2,51.05710000000002,True,False,True,True,3
Biochanin A,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,284.26699999999994,2.879800000000002,79.9,2,5,21,2,77.80160000000002,True,True,True,True,4
Isoxicam,CC1=CC(=NO1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,335.34100000000007,1.48242,112.74000000000001,2,6,23,2,80.80930000000004,True,True,True,True,4
Juglone,C1=CC2=C(C(=O)C=CC2=O)C(=C1)O,174.15499999999997,1.3274,54.370000000000005,1,3,13,0,45.90780000000001,True,False,True,True,3
Picrotoxinin,CC(=C)[C@@H]1[C@@H]2[C@@H]3[C@@]4([C@]([C@H]1C(=O)O2)(C[C@@H]5[C@]4(O5)C(=O)O3)O)C,292.287,-0.062000000000000444,85.36,1,6,21,1,66.83180000000003,True,True,True,True,4
Sanguinarine,C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6,332.3350000000001,3.4281000000000015,40.8,0,4,25,0,92.38200000000005,True,True,True,True,4
Bicuculline,CN1CCC2=CC3=C(C=C2[C@H]1[C@H]4C5=C(C6=C(C=C5)OCO6)C(=O)O4)OCO3,367.3570000000002,2.5847000000000007,66.46000000000001,0,7,27,1,92.36150000000006,True,True,True,True,4
Salicin,C1=CC=C(C(=C1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,286.28,-1.6424,119.61000000000001,5,7,20,4,66.76000000000003,True,False,True,False,2
Anisomycin,CC(=O)O[C@@H]1[C@H](CN[C@@H]1CC2=CC=C(C=C2)OC)O,265.30899999999997,0.5020999999999993,67.79,2,5,19,4,70.04950000000004,True,False,True,True,3
"5,7-Dimethoxycoumarin",COC1=CC2=C(C=CC(=O)O2)C(=C1)OC,206.19699999999997,1.8101999999999998,48.67,0,4,15,2,55.58800000000002,True,False,True,True,3
Ethidium Bromide,CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[Br-],394.31600000000003,1.1358000000000006,55.92,2,2,25,2,101.58380000000001,True,True,True,True,4
Methanesulfonic Acid,CS(=O)(=O)O,96.107,-0.49599999999999983,54.370000000000005,1,2,5,0,17.472600000000003,True,False,True,True,3
Actinonin,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,385.5050000000002,1.2025000000000012,118.97,4,5,27,11,100.76770000000005,True,True,False,True,3
Dimethadione,CC1(C(=O)NC(=O)O1)C,129.11499999999998,0.03140000000000004,55.400000000000006,1,3,9,0,28.702699999999993,True,False,True,True,3
Cystamine,C(CSSCCN)N,152.28799999999998,0.2852000000000001,52.04,2,4,8,5,43.024800000000006,True,False,True,True,3
Oxotremorine,C1CCN(C1)CC#CCN2CCCC2=O,206.28899999999993,0.708,23.55,0,2,15,2,59.26400000000004,True,False,True,True,3
N-Acetylserotonin,CC(=O)NCCC1=CNC2=C1C=C(C=C2)O,218.256,1.5520999999999998,65.12,3,2,16,3,62.35120000000003,True,False,True,True,3
Cinchonidine,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=CC=NC4=CC=CC=C34)O,294.398,3.1646000000000023,36.36,1,3,22,3,88.47480000000006,True,True,True,True,4
6-Hydroxydopamine,C1=C(C(=CC(=C1O)O)O)CCN,169.17999999999995,0.3046000000000003,86.71,4,4,12,2,44.194800000000015,True,False,True,True,3
Amprolium Hydrochloride,CCCC1=NC=C(C(=N1)N)C[N+]2=CC=CC=C2C.Cl.[Cl-],315.24799999999993,-0.918679999999999,55.68,1,3,20,4,78.16340000000002,True,False,True,True,3
Naftidrofuryl Oxalate,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32.C(=O)(C(=O)O)O,473.56600000000014,3.608200000000002,113.37,2,6,34,10,128.75160000000008,True,True,True,True,4
Dpcpx,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3CCCC3,304.3940000000001,2.3639,72.68,1,5,22,5,86.40470000000003,True,True,True,True,4
Zaprinast,CCCOC1=CC=CC=C1C2=NC3=NNN=C3C(=O)N2,271.28,1.4969999999999999,96.55000000000001,2,5,20,4,73.52640000000002,True,True,True,True,4
3-Isobutyl-1-methylxanthine,CC(C)CN1C2=C(C(=O)N(C1=O)C)NC=N2,222.248,0.07929999999999976,72.68,1,5,16,2,60.43270000000002,True,False,True,True,3
Sulmazole,COC1=C(C=CC(=C1)S(=O)C)C2=NC3=C(N2)C=CC=N3,287.344,2.3709000000000007,67.87,1,4,20,3,78.20910000000003,True,True,True,True,4
Khellin,CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC,260.245,2.864820000000001,61.81,0,5,19,2,70.09700000000004,True,False,True,True,3
Acacetin,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,284.26699999999994,2.879800000000002,79.9,2,5,21,2,77.80160000000002,True,True,True,True,4
Sulfamonomethoxine,COC1=NC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,280.309,0.8682000000000003,107.2,2,6,19,4,70.24690000000002,True,False,True,True,3
"7,8-Dihydroxyflavone",C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3)O)O,254.24099999999996,2.8712000000000018,70.67,2,4,19,1,71.24960000000002,True,False,True,True,3
Phthalylsulfathiazole,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)C(=O)O,403.4410000000001,2.8944,125.46,3,6,27,6,100.71900000000004,True,True,True,True,4
Pamoic Acid,C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,388.3750000000001,4.3914000000000035,115.06000000000002,4,4,29,4,107.95020000000008,True,True,True,True,4
Proadifen Hydrochloride,CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC.Cl,389.96700000000016,5.0796000000000054,29.54,0,3,27,10,114.56700000000008,True,True,True,False,3
9-Anthracenecarboxylic acid,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C(=O)O,222.24299999999997,3.691200000000002,37.3,1,1,17,1,68.41330000000002,True,False,True,True,3
Rauwolscine,COC(=O)[C@@H]1[C@H](CC[C@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O,354.45,2.6471000000000005,65.56,2,4,26,1,98.66050000000006,True,True,True,True,4
Cetyltrimethylammonium,CCCCCCCCCCCCCCCC[N+](C)(C)C,284.55199999999996,6.173900000000007,0.0,0,0,20,15,93.21140000000008,True,False,False,False,1
D-Phenylalanine,C1=CC=C(C=C1)C[C@H](C(=O)O)N,165.19199999999998,0.641,63.31999999999999,2,2,12,3,45.75720000000001,True,False,True,True,3
Butacaine,CCCCN(CCCC)CCCOC(=O)C1=CC=C(C=C1)N,306.45,3.717900000000002,55.56,1,4,22,11,92.00990000000006,True,True,False,True,3
Arecoline Hydrobromide,CN1CCC=C(C1)C(=O)OC.Br,236.10899999999998,0.9992000000000001,29.540000000000003,0,3,12,1,52.53500000000003,True,False,True,True,3
Succinylsulfathiazole,C1=CC(=CC=C1NC(=O)CCC(=O)O)S(=O)(=O)NC2=NC=CS2,355.397,1.7471999999999999,125.46,3,6,23,7,84.86400000000002,True,True,True,True,4
Etofylline,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCO,224.21999999999997,-1.5739999999999998,82.05,1,7,16,2,57.30080000000002,True,False,True,False,2
Pyrithyldione,CCC1(C(=O)C=CNC1=O)CC,167.20799999999994,1.0053999999999998,46.17,1,2,12,2,45.304700000000025,True,False,True,True,3
Sulfaguanidine,C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N,214.24999999999997,-0.769099999999999,124.56,3,3,14,2,53.849999999999994,True,False,True,True,3
Hycanthone,CCN(CC)CCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O,356.4910000000001,3.660700000000002,52.57,2,5,25,7,107.80150000000005,True,True,True,True,4
Quinalizarin,C1=CC(=C(C2=C1C(=O)C3=C(C=CC(=C3C2=O)O)O)O)O,272.212,1.2844000000000007,115.06000000000002,4,6,20,0,66.40820000000001,True,True,True,True,4
Isethionic Acid,C(CS(=O)(=O)O)O,126.13299999999997,-1.1334999999999997,74.60000000000001,2,3,7,2,23.501399999999993,True,False,True,False,2
Cystamine Dihydrochloride,C(CSSCCN)N.Cl.Cl,225.21,1.1287999999999998,52.04,2,4,10,5,57.52080000000002,True,False,True,True,3
Rhaponticin,COC1=C(C=C(C=C1)/C=C/C2=CC(=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,420.4140000000001,0.45550000000000074,149.07,6,9,30,6,106.08880000000005,True,True,False,False,2
6-Hydroxydopamine hydrochloride,C1=C(C(=CC(=C1O)O)O)CCN.Cl,205.64099999999996,0.7264000000000002,86.71,4,4,13,2,51.44280000000002,True,False,True,True,3
Quinacrine Dihydrochloride,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.Cl.Cl,472.8880000000002,6.816000000000006,37.39,1,4,30,9,135.4137,True,False,True,False,2
Sulfosalicylic Acid,C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,218.18599999999998,0.3371000000000001,111.9,3,4,14,2,44.880700000000004,True,False,True,True,3
Isoguvacine,C1CNCC=C1C(=O)O,127.14299999999997,-0.00929999999999992,49.33,2,2,9,1,33.20549999999999,True,False,True,True,3
"3,6-Diamino-10-methylacridinium Chloride",C[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N)N.[Cl-],259.74,-1.0140999999999987,55.92,2,2,18,0,71.45480000000002,True,False,True,False,2
(+-)-Penicillamine,CC(C)(C(C(=O)O)N)S,149.215,0.10670000000000035,63.31999999999999,3,3,9,2,38.676199999999994,True,False,True,True,3
"3,5-Dinitrocatechol",C1=C(C=C(C(=C1[N+](=O)[O-])O)O)[N+](=O)[O-],200.106,0.9142000000000006,126.74000000000001,2,6,14,2,43.080400000000004,True,False,True,True,3
1-(3-(Trifluoromethyl)phenyl)piperazine,C1CN(CCN1)C2=CC=CC(=C2)C(F)(F)F,230.23299999999995,2.1149999999999993,15.27,1,2,16,1,56.52670000000002,True,False,True,True,3
Phenylbiguanide,C1=CC=C(C=C1)N=C(N)N=C(N)N,177.21099999999998,-0.09380000000000022,102.77999999999999,3,1,13,1,53.5342,True,False,True,True,3
Batyl Alcohol,CCCCCCCCCCCCCCCCCCOCC(CO)O,344.58,5.617700000000006,49.69,2,3,24,20,103.45760000000008,True,False,False,False,1
Fosfosal,C1=CC=C(C(=C1)C(=O)O)OP(=O)(O)O,218.10099999999997,0.8562999999999996,104.06,3,3,14,3,46.07340000000001,True,False,True,True,3
Putrescine Dihydrochloride,C(CCN)CN.Cl.Cl,161.07600000000002,0.5276000000000003,52.04,2,2,8,3,41.838800000000006,True,False,True,True,3
Meclofenoxate Hydrochloride,CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl.Cl,294.17799999999994,2.2454000000000005,38.769999999999996,0,4,18,6,73.70800000000003,True,False,True,True,3
5-Chloro-8-hydroxyquinoline,C1=CC2=C(C=CC(=C2N=C1)O)Cl,179.606,2.5938000000000003,33.120000000000005,1,2,12,0,48.41780000000002,True,False,True,True,3
Methapyrilene Hydrochloride,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2.Cl,297.85499999999996,3.133100000000002,19.37,0,4,19,6,85.40800000000004,True,False,True,True,3
protoporphyrin IX,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C=C,562.6700000000004,7.808640000000006,131.96,4,4,42,8,169.3729999999997,False,False,True,False,1
2-Aminothiazole,C1=CSC(=N1)N,100.14600000000002,0.7252999999999998,38.91,1,3,6,0,26.526399999999995,True,False,True,True,3
Halazone,C1=CC(=CC=C1C(=O)O)S(=O)(=O)N(Cl)Cl,270.09299999999996,1.6831000000000003,74.67999999999999,1,3,15,3,54.13210000000001,True,False,True,True,3
"3,5-Dinitrobenzamide",C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,211.13299999999998,0.6019000000000003,129.37,1,5,15,3,48.2687,True,False,True,True,3
Harmalol,CC1=NCCC2=C1NC3=C2C=CC(=C3)O,200.241,2.2386000000000004,48.379999999999995,2,2,15,0,60.74550000000003,True,False,True,True,3
N-Acetyl-L-tryptophan,CC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)O,246.266,1.2997,82.19,3,2,18,4,67.24320000000003,True,False,True,True,3
Lauryl sulfate,CCCCCCCCCCCCOS(=O)(=O)O,266.40299999999996,3.726700000000002,63.60000000000001,1,3,17,12,69.34460000000006,True,False,False,True,2
Azobenzene,C1=CC=C(C=C1)N=NC2=CC=CC=C2,182.22600000000003,4.102000000000002,24.72,0,2,14,2,57.06000000000003,True,False,True,True,3
Neostigmine Bromide,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.[Br-],303.19999999999993,-1.052299999999998,29.540000000000003,0,2,17,2,65.71900000000004,True,False,True,False,2
Hexamethonium Bromide,C[N+](C)(C)CCCCCC[N+](C)(C)C.[Br-].[Br-],362.19399999999996,-4.032799999999993,0.0,0,0,16,7,64.26680000000006,True,False,True,False,2
p-Fluorophenylalanine,C1=CC(=CC=C1CC(C(=O)O)N)F,183.18199999999996,0.7801000000000002,63.31999999999999,2,2,13,3,45.7152,True,False,True,True,3
Cevadine,C/C=C(/C)\C(=O)O[C@H]1CC[C@]2([C@H]3[C@@]1(O[C@@]24C[C@]5([C@@H]6CN7C[C@H](CC[C@H]7[C@@]([C@]6([C@H](C[C@]5([C@@H]4CC3)O)O)O)(C)O)C)O)O)C,591.7420000000004,0.9912000000000005,160.15,6,10,42,2,149.59480000000002,False,False,False,False,0
Proadifen,CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC,353.5060000000002,4.657800000000004,29.54,0,3,26,10,107.31900000000009,True,True,True,True,4
8-Cyclopentyltheophylline,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3CCCC3,248.28599999999994,0.617899999999999,72.68,1,5,18,1,67.78470000000002,True,False,True,True,3
Hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,202.38599999999997,1.9591999999999998,0.0,0,0,14,7,64.26680000000006,True,False,True,True,3
Ramifenazone,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(C)C,245.32600000000005,2.3047200000000005,38.96,1,4,18,3,74.50570000000003,True,False,True,True,3
Pronethalol,CC(C)NCC(C1=CC2=CC=CC=C2C=C1)O,229.323,2.8712000000000013,32.26,2,2,17,4,72.04650000000004,True,False,True,True,3
Althiazide,C=CCSCC1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,383.904,0.9365000000000001,118.36,3,6,22,5,88.07940000000002,True,True,True,True,4
Acetylresorcinol,CC(=O)OC1=CC=CC(=C1)O,152.149,1.3175,46.53,1,3,11,1,39.41580000000002,True,False,True,True,3
"6,7-Dihydroxyflavone",C1=CC=C(C=C1)C2=CC(=O)C3=CC(=C(C=C3O2)O)O,254.24099999999996,2.8712000000000018,70.67,2,4,19,1,71.24960000000002,True,False,True,True,3
Tetrahydroxy-p-benzoquinone,C1(=C(C(=O)C(=C(C1=O)O)O)O)O,172.092,-0.20659999999999995,115.06000000000002,4,6,12,0,34.58119999999999,True,False,True,True,3
Chromocarb,C1=CC=C2C(=C1)C(=O)C=C(O2)C(=O)O,190.15399999999997,1.4911999999999999,67.51,1,3,14,1,49.44330000000001,True,False,True,True,3
Aurin,C1=CC(=O)C=CC1=C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,290.318,3.5948000000000015,57.53,2,3,22,2,85.52260000000003,True,True,True,True,4
Npc216413,CC(=CCC1=C(C2=CC=CC=C2C(=O)C1=O)O)C,242.27399999999997,3.077400000000001,54.370000000000005,1,3,18,2,69.37630000000003,True,False,True,True,3
Drofenine hydrochloride,CCN(CC)CCOC(=O)C(C1CCCCC1)C2=CC=CC=C2.Cl,353.9339999999999,4.6573000000000055,29.54,0,3,24,8,101.75300000000007,True,True,True,True,4
Mafenide Hydrochloride,C1=CC(=CC=C1CN)S(=O)(=O)N.Cl,222.697,0.2145000000000002,86.18,2,3,13,2,52.95460000000001,True,False,True,True,3
Pimethixene Maleate,CN1CCC(=C2C3=CC=CC=C3SC4=CC=CC=C42)CC1.C(=C\C(=O)O)\C(=O)O,409.50700000000023,4.390500000000003,77.84,2,4,29,2,114.1716000000001,True,True,True,True,4
Spermidine trihydrochloride,C(CCNCCCN)CN.Cl.Cl.Cl,254.63300000000004,0.9290999999999996,64.07,3,3,13,7,66.57350000000002,True,False,True,True,3
Benfluorex hydrochloride,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2.Cl,387.829,4.504800000000004,38.33,1,3,26,7,96.58520000000003,True,True,True,True,4
Fipexide hydrochloride,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl.Cl,425.31200000000007,3.2137000000000024,51.24000000000001,0,5,28,5,108.61700000000003,True,True,True,True,4
Ethaverine Hydrochloride,CCOC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OCC)OCC)OCC.Cl,431.9600000000002,5.842200000000006,49.81,0,5,30,10,122.91500000000008,True,False,True,False,2
Citrinin,C[C@@H]1[C@H](OC=C2C1=C(C(=C(C2=O)C(=O)O)O)C)C,250.24999999999997,1.721,83.83000000000001,2,4,18,1,62.79160000000001,True,False,True,True,3
Aminobenzoate Potassium,C1=CC(=CC=C1C(=O)[O-])N.[K+],175.22799999999995,-3.363699999999999,66.14999999999999,1,3,11,1,35.18489999999999,True,False,True,False,2
"1,1-Cyclobutanedicarboxylic acid",C1CC(C1)(C(=O)O)C(=O)O,144.12599999999998,0.32589999999999975,74.6,2,2,10,2,31.55559999999999,True,False,True,True,3
Acivicin,C1[C@H](ON=C1Cl)[C@@H](C(=O)O)N,178.575,-0.26049999999999984,84.91,2,4,11,2,38.389199999999995,True,False,True,True,3
Picrotin,C[C@@]12[C@H]3[C@H]4[C@H]([C@@H]([C@@]1(C[C@@H]5[C@]2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,310.302,-0.8672,105.59,2,7,22,1,68.31560000000003,True,False,True,True,3
Velnacrine,C1CC(C2=C(C3=CC=CC=C3N=C2C1)N)O,214.26799999999997,2.1866999999999996,59.14,2,3,16,0,64.05320000000002,True,False,True,True,3
Drofenine,CCN(CC)CCOC(=O)C(C1CCCCC1)C2=CC=CC=C2,317.47299999999996,4.235500000000004,29.54,0,3,23,8,94.50500000000007,True,True,True,True,4
"N,N,N-Trimethyl-4-(2-oxo-1-pyrrolidinyl)-2-butyn-1-aminium",C[N+](C)(C)CC#CCN1CCCC1=O,195.28599999999994,0.31840000000000024,20.310000000000002,0,1,14,2,56.48940000000004,True,False,True,True,3
Exalamide,CCCCCCOC1=CC=CC=C1C(=O)N,221.29999999999998,2.7446,52.32,1,2,16,7,64.59690000000003,True,False,True,True,3
Nipecotic Acid,C1CC(CNC1)C(=O)O,129.159,0.0706,49.33,2,2,9,1,33.22949999999999,True,False,True,True,3
Flutrimazole,C1=CC=C(C=C1)C(C2=CC=C(C=C2)F)(C3=CC=CC=C3F)N4C=CN=C4,346.38,5.001500000000004,17.82,0,2,26,4,96.74900000000002,True,True,True,False,3
Benzamil,C1=CC=C(C=C1)CN=C(N)NC(=O)C2=C(N=C(C(=N2)Cl)N)N,319.75600000000003,0.5391000000000001,145.29999999999998,4,6,22,3,85.1014,True,True,False,False,2
Meclozine Dihydrochloride,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl.Cl.Cl,463.88000000000005,6.399220000000006,6.48,0,2,30,5,132.26200000000003,True,False,True,False,2
Octopamine Hydrochloride,C1=CC(=CC=C1C(CN)O)O.Cl,189.64200000000002,0.8060999999999994,66.48,3,3,12,2,49.36900000000002,True,False,True,True,3
Triethylgallamine,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,510.82800000000054,5.452500000000006,27.69,0,3,36,21,153.1781999999998,False,False,False,False,0
Alprenolol Hydrochloride,CC(C)NCC(COC1=CC=CC=C1CC=C)O.Cl,285.815,2.574600000000001,41.489999999999995,2,3,19,8,82.23150000000004,True,False,True,True,3
Mefexamide,CCN(CC)CCNC(=O)COC1=CC=C(C=C1)OC,280.36800000000005,1.5319999999999998,50.80000000000001,1,4,20,9,79.28670000000005,True,True,True,True,4
"1,5-Naphthalenedisulfonic acid",C1=CC2=C(C=CC=C2S(=O)(=O)O)C(=C1)S(=O)(=O)O,288.30199999999996,1.3332,108.74,2,4,18,2,63.57720000000002,True,False,True,True,3
Rauwolscine hydrochloride,COC(=O)[C@@H]1[C@H](CC[C@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O.Cl,390.911,3.068900000000002,65.56,2,4,27,1,105.90850000000005,True,True,True,True,4
Acetaminosalol,CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,271.272,2.569800000000001,75.63,2,4,20,3,73.81100000000002,True,True,True,True,4
Ethidium,CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N,314.41200000000003,4.131800000000003,55.92,2,2,24,2,101.58380000000001,True,True,True,True,4
4-Amino-3-hydroxybutanoic acid,C(C(CN)O)C(=O)O,119.11999999999996,-1.2192999999999998,83.55,3,3,8,3,27.313999999999993,True,False,True,False,2
6-Acetylaminocaproic acid,CC(=O)NCCCCCC(=O)O,173.212,0.7674999999999998,66.4,2,2,12,6,44.787500000000016,True,False,True,True,3
